# Undirected graph (each unordered pair of nodes is saved once): edges_1000.csv
# Nodes: 1000 Edges: 14445
# NodeId	NodeId
386	27401
386	28569
386	30916
390	460
390	491
390	504
390	512
390	543
390	822
390	1029
390	1054
390	1162
390	1213
390	1215
390	1228
390	2618
390	2760
390	3082
390	3153
390	3155
390	3194
390	5418
390	7356
390	7726
390	9698
390	12868
390	13399
390	13458
390	19612
390	24059
390	30916
391	416
391	432
391	440
391	451
391	460
391	464
391	477
391	482
391	483
391	484
391	486
391	491
391	494
391	498
391	512
391	513
391	515
391	521
391	522
391	524
391	526
391	527
391	528
391	530
391	531
391	539
391	543
391	546
391	547
391	548
391	552
391	553
391	555
391	556
391	558
391	822
391	1029
391	1054
391	1162
391	1213
391	1228
391	1281
391	1641
391	2618
391	2760
391	3082
391	3153
391	3155
391	3186
391	3194
391	5418
391	5630
391	5816
391	7356
391	7726
391	9698
391	12807
391	12868
391	13399
391	13458
391	19612
391	20512
391	28409
391	30916
392	491
392	512
392	796
392	822
392	1029
392	1054
392	1104
392	1162
392	1213
392	1228
392	1641
392	2618
392	2760
392	3082
392	3153
392	3155
392	3186
392	3194
392	5418
392	5630
392	5816
392	7356
392	7608
392	7726
392	8253
392	9698
392	12807
392	13399
392	13458
392	19612
392	19626
392	24059
392	30916
393	460
393	491
393	543
393	626
393	796
393	822
393	1029
393	1054
393	1104
393	1162
393	1213
393	1228
393	1641
393	2618
393	2760
393	7608
393	8253
393	8495
393	9457
393	12868
393	13399
393	14126
393	14550
393	18133
393	19612
393	19626
393	20512
393	21268
393	30916
394	440
394	460
394	543
394	1029
394	1162
394	1228
394	2494
394	5931
394	6546
394	7354
394	8253
394	8502
394	12868
394	13065
394	14222
394	14550
394	14790
394	15668
394	18133
394	19068
394	19245
394	19616
394	19620
394	19626
394	19966
394	20116
394	21268
394	22936
394	23505
394	26157
394	27022
394	27458
394	27904
394	28620
395	440
395	491
395	543
395	626
395	796
395	822
395	1029
395	1054
395	1162
395	1213
395	1228
395	1641
395	2494
395	5518
395	5931
395	6046
395	6546
395	7354
395	8253
395	8502
395	9684
395	12868
395	13065
395	14222
395	14550
395	14790
395	18133
395	19068
395	19612
395	19616
395	19620
395	19626
395	19966
395	20116
395	21071
395	21268
395	22936
395	23505
395	23790
395	26157
395	27022
395	27904
395	28620
399	1029
399	1104
399	1641
399	2618
399	5518
399	12868
399	13399
399	18133
399	18581
399	21268
399	28409
399	30916
400	491
400	796
400	1104
400	1641
400	12868
400	18133
404	1228
404	1641
404	8850
404	9726
404	12807
404	12868
404	14126
404	18133
404	21268
404	23283
404	29792
404	42017
405	626
405	12807
405	12868
405	13399
405	21268
405	29792
406	460
406	626
406	1162
406	1641
406	7125
406	7152
406	8223
406	9459
406	14126
406	14222
406	18133
406	19620
406	20518
406	21069
406	21071
406	21268
406	27022
406	27350
406	29180
407	440
407	460
407	491
407	504
407	539
407	822
407	1046
407	1054
407	1162
407	1215
407	1228
407	1641
407	1882
407	2399
407	3121
407	5418
407	5518
407	7152
407	7741
407	8502
407	12807
407	12868
407	14126
407	18133
407	18581
407	19627
407	21268
407	23645
407	27022
407	29180
407	34555
412	2608
412	14222
412	18133
412	18599
412	20518
412	21268
412	22965
412	23714
412	23791
412	24567
412	28569
415	440
415	460
415	491
415	500
415	512
415	543
415	1029
415	1162
415	1213
415	1228
415	7726
415	18581
415	30916
416	491
416	504
416	512
416	1054
416	1162
416	5566
419	440
419	500
419	504
419	512
419	543
419	1054
419	1162
419	1228
419	5418
419	5566
419	7356
419	7726
420	491
420	500
420	504
420	512
420	543
420	1054
420	1228
420	12975
423	5939
423	11519
423	14795
423	19074
423	19616
423	21268
423	25107
423	28620
424	5630
424	6546
424	8253
424	8910
424	11519
424	12541
424	14550
424	14795
424	18581
424	18942
424	19616
424	21268
424	28933
424	29180
425	8910
425	11519
425	12807
425	14795
425	19616
425	25107
425	28641
425	28933
425	29180
426	2618
426	8253
426	8910
426	11519
426	12807
426	21268
426	28641
426	29180
427	512
427	531
427	796
427	822
427	1228
427	1281
427	1641
427	5518
427	11480
427	12868
427	13399
430	5939
430	7152
430	8253
430	8910
430	11519
430	12807
430	14790
430	14795
430	18133
430	19616
430	19620
430	20446
430	21268
430	25107
430	28569
430	28641
430	28933
430	29180
430	30916
432	504
432	512
432	531
432	1054
432	1162
432	1281
432	2760
432	5418
432	5518
432	5566
432	11480
432	12975
433	1641
433	2760
433	5939
433	6546
433	7152
433	8253
433	8910
433	11519
433	12807
433	14550
433	14795
433	19616
433	19620
433	20446
433	21268
433	25107
433	27022
433	28641
433	28933
433	29180
433	30916
434	8253
434	8910
434	11519
434	12541
434	12807
434	14795
434	18133
434	18581
434	19616
434	21268
434	24552
434	25107
434	28620
434	28641
434	28933
434	29180
434	30916
435	796
435	1641
435	2127
435	5939
435	6546
435	7152
435	7296
435	8253
435	8910
435	9673
435	11519
435	12027
435	12790
435	12868
435	14550
435	14790
435	14795
435	18133
435	18581
435	19074
435	19616
435	21268
435	23307
435	24552
435	25107
435	26157
435	26855
435	28569
435	28620
435	28933
435	29180
435	30916
435	31097
436	5939
436	6546
436	7152
436	8253
436	8910
436	11519
436	12807
436	14795
436	18942
436	19616
436	19727
436	20446
436	21268
436	23645
436	25107
436	27022
436	28620
436	28641
436	28933
436	29180
436	30916
436	31077
439	539
439	2494
439	5630
439	6546
439	8253
439	8495
439	8910
439	12807
439	14126
439	14795
439	18599
439	18942
439	19616
439	20446
439	21268
439	27022
439	28569
439	29180
440	451
440	460
440	466
440	483
440	484
440	491
440	494
440	497
440	498
440	499
440	500
440	504
440	512
440	513
440	521
440	522
440	527
440	530
440	531
440	541
440	543
440	546
440	547
440	548
440	552
440	553
440	556
440	560
440	567
440	568
440	569
440	570
440	584
440	590
440	594
440	595
440	606
440	626
440	627
440	628
440	635
440	655
440	663
440	691
440	694
440	715
440	718
440	723
440	728
440	731
440	736
440	761
440	766
440	768
440	773
440	776
440	779
440	782
440	784
440	793
440	796
440	799
440	816
440	819
440	820
440	822
440	828
440	833
440	840
440	851
440	861
440	877
440	881
440	884
440	891
440	899
440	903
440	904
440	910
440	920
440	936
440	940
440	946
440	949
440	951
440	952
440	961
440	964
440	971
440	988
440	996
440	998
440	1003
440	1009
440	1012
440	1013
440	1016
440	1025
440	1029
440	1035
440	1036
440	1037
440	1038
440	1042
440	1055
440	1056
440	1059
440	1070
440	1072
440	1077
440	1080
440	1087
440	1103
440	1104
440	1109
440	1112
440	1119
440	1131
440	1137
440	1146
440	1155
440	1156
440	1162
440	1164
440	1166
440	1177
440	1189
440	1194
440	1195
440	1196
440	1198
440	1204
440	1213
440	1215
440	1222
440	1228
440	1229
440	1232
440	1236
440	1238
440	1239
440	1244
440	1246
440	1248
440	1249
440	1251
440	1252
440	1254
440	1262
440	1263
440	1265
440	1266
440	1872
440	1991
440	2585
440	3178
440	3243
440	3536
440	3723
440	3907
440	4999
440	5024
440	5165
440	5864
440	7107
440	7179
440	12975
440	13435
440	18581
440	30916
440	31368
441	539
441	1029
441	1641
441	2494
441	5630
441	6546
441	7152
441	8850
441	8910
441	11519
441	12807
441	13399
441	14126
441	18599
441	20446
441	20518
441	21268
441	29180
441	30916
442	460
442	491
442	1029
442	1641
442	2603
442	3082
442	5518
442	5630
442	5816
442	5939
442	7125
442	7152
442	8253
442	11321
442	11519
442	12807
442	12846
442	12868
442	13399
442	14126
442	14550
442	14795
442	15601
442	15672
442	18133
442	18599
442	18942
442	19074
442	19727
442	20428
442	20518
442	21268
442	23283
442	24585
442	25107
442	26855
442	28569
442	28933
442	29180
442	30916
451	460
451	491
451	500
451	504
451	512
451	539
451	543
451	796
451	822
451	1029
451	1054
451	1104
451	1162
451	1213
451	1228
451	1641
451	2494
451	2603
451	2618
451	3082
451	3153
451	5418
451	5816
451	5931
451	6546
451	7354
451	7356
451	7726
451	8253
451	8502
451	9459
451	11519
451	13399
451	13458
451	14222
451	14550
451	14790
451	18133
451	19068
451	19612
451	19616
451	19620
451	19626
451	20116
451	20428
451	22936
451	22951
451	23505
451	23790
451	26157
451	27022
451	28620
451	30916
456	512
456	539
456	1228
456	1641
456	5418
456	6546
456	7608
456	8850
456	11170
456	12868
456	13399
456	14126
456	14222
456	18133
456	20518
456	21268
456	27268
456	28409
456	29180
460	463
460	464
460	466
460	478
460	479
460	482
460	483
460	484
460	491
460	497
460	498
460	500
460	502
460	504
460	512
460	513
460	521
460	522
460	527
460	528
460	530
460	541
460	543
460	546
460	547
460	552
460	553
460	555
460	556
460	558
460	568
460	570
460	584
460	590
460	594
460	626
460	627
460	630
460	635
460	644
460	691
460	694
460	715
460	718
460	723
460	726
460	728
460	734
460	758
460	766
460	768
460	773
460	779
460	782
460	793
460	796
460	803
460	809
460	814
460	816
460	819
460	820
460	822
460	827
460	828
460	832
460	840
460	851
460	861
460	862
460	863
460	871
460	872
460	877
460	878
460	881
460	882
460	884
460	891
460	899
460	903
460	910
460	915
460	920
460	936
460	940
460	946
460	949
460	951
460	952
460	961
460	964
460	971
460	996
460	998
460	1009
460	1012
460	1013
460	1025
460	1036
460	1037
460	1038
460	1042
460	1048
460	1054
460	1055
460	1056
460	1059
460	1070
460	1072
460	1075
460	1080
460	1087
460	1091
460	1103
460	1104
460	1110
460	1112
460	1114
460	1119
460	1131
460	1146
460	1155
460	1162
460	1164
460	1166
460	1169
460	1177
460	1182
460	1189
460	1194
460	1195
460	1198
460	1204
460	1213
460	1215
460	1220
460	1222
460	1225
460	1228
460	1232
460	1236
460	1238
460	1239
460	1248
460	1251
460	1252
460	1254
460	1261
460	1262
460	1263
460	1265
460	1266
460	1268
460	1270
460	1271
460	1279
460	1448
460	1790
460	1985
460	1991
460	2008
460	2015
460	2077
460	2504
460	2553
460	2585
460	2590
460	2593
460	2598
460	2746
460	3243
460	3536
460	3723
460	3907
460	4107
460	5007
460	5024
460	5418
460	5677
460	7050
460	7087
460	7125
460	7126
460	7179
460	7632
460	7635
460	7806
460	8250
460	9698
460	10126
460	10804
460	13738
460	19612
460	30916
460	31077
463	491
463	512
463	1228
463	3153
463	5418
463	9698
463	13399
463	18581
463	30916
463	31077
464	491
464	512
464	543
464	1029
464	1054
464	1104
464	1213
464	1228
464	3155
464	12975
464	19612
464	30916
466	491
466	512
466	543
466	822
466	1029
466	1054
466	1104
466	1162
466	1213
466	1228
466	2760
466	3082
466	3186
466	6546
466	12975
466	13399
466	18133
466	18581
466	19612
466	30916
468	1029
468	1213
468	1641
468	2603
468	5816
468	8850
468	9685
468	12868
468	13399
468	14126
468	18133
468	18495
468	18599
468	21268
468	22965
468	23714
468	28409
468	29180
470	500
470	512
470	539
470	543
470	822
470	1054
470	2494
470	5931
470	6546
470	7354
470	7356
470	8253
470	8502
470	8910
470	11519
470	12975
470	14222
470	14790
470	19068
470	19245
470	19616
470	19620
470	19626
470	19966
470	20116
470	20512
470	23505
470	23756
470	23790
470	26157
470	27022
470	27904
470	28620
474	491
474	500
474	512
474	539
474	822
474	1029
474	1213
474	1882
474	3082
474	5418
474	5518
474	8502
474	8850
474	11170
474	11519
474	12807
474	12868
474	13399
474	14126
474	14222
474	18133
474	19252
474	21071
474	21268
474	23283
474	27268
474	27350
474	29180
477	500
477	1029
477	1228
477	2760
477	3155
477	5630
477	11519
478	500
478	512
478	543
478	796
478	822
478	1029
478	1104
478	1213
478	1228
478	2618
478	2760
478	3082
478	3155
478	5630
478	11519
479	822
479	1029
479	1104
479	1228
479	2618
479	2760
479	3155
482	491
482	504
482	1054
482	1228
482	30916
483	491
483	500
483	1029
483	1228
483	2760
483	3155
483	11519
484	491
484	500
484	504
484	512
484	543
484	1029
484	1054
484	1162
484	1213
484	1228
484	3155
484	5418
484	7356
484	7726
484	11519
484	20428
486	512
486	531
486	539
486	1228
486	1281
486	2760
490	491
490	1641
490	11519
490	14550
490	18599
490	21268
490	29180
491	494
491	497
491	498
491	499
491	500
491	502
491	504
491	512
491	513
491	515
491	521
491	522
491	526
491	527
491	528
491	530
491	531
491	541
491	543
491	547
491	548
491	553
491	556
491	560
491	570
491	584
491	628
491	630
491	635
491	663
491	715
491	723
491	726
491	728
491	734
491	760
491	761
491	766
491	767
491	768
491	779
491	784
491	792
491	803
491	816
491	819
491	828
491	832
491	877
491	878
491	881
491	899
491	903
491	910
491	915
491	940
491	946
491	951
491	952
491	964
491	971
491	998
491	1001
491	1003
491	1009
491	1012
491	1013
491	1016
491	1025
491	1038
491	1042
491	1046
491	1055
491	1075
491	1080
491	1087
491	1103
491	1104
491	1109
491	1112
491	1119
491	1120
491	1146
491	1162
491	1166
491	1167
491	1182
491	1189
491	1194
491	1195
491	1198
491	1204
491	1215
491	1218
491	1220
491	1222
491	1225
491	1228
491	1232
491	1236
491	1238
491	1239
491	1244
491	1248
491	1249
491	1251
491	1252
491	1254
491	1261
491	1262
491	1263
491	1266
491	1270
491	1448
491	1763
491	1872
491	1911
491	1968
491	1991
491	2015
491	2504
491	2588
491	2590
491	2593
491	2616
491	2652
491	2760
491	3155
491	3178
491	3194
491	3243
491	3364
491	3536
491	3723
491	3907
491	4107
491	4999
491	5024
491	5088
491	5107
491	5418
491	5566
491	5630
491	5677
491	5849
491	5864
491	7050
491	7087
491	7095
491	7101
491	7125
491	7126
491	7206
491	7627
491	7726
491	7845
491	8250
491	8855
491	8866
491	12975
491	13125
491	13399
491	13435
491	13458
491	14021
491	20446
491	30916
491	31097
491	31471
491	31858
494	543
494	1162
494	1218
494	1228
494	2760
494	3155
494	5418
494	7726
497	512
497	543
497	1046
497	1228
497	3155
497	5418
497	19612
498	512
498	543
498	1162
498	1213
498	1228
498	3155
498	7726
499	512
499	539
499	543
499	1162
499	3155
499	5418
499	7726
499	9698
499	11519
500	512
500	513
500	527
500	541
500	543
500	553
500	558
500	570
500	590
500	594
500	595
500	601
500	630
500	635
500	691
500	715
500	723
500	731
500	734
500	768
500	779
500	782
500	784
500	792
500	793
500	814
500	851
500	872
500	877
500	878
500	881
500	899
500	910
500	915
500	940
500	949
500	951
500	952
500	1001
500	1003
500	1035
500	1048
500	1054
500	1072
500	1080
500	1087
500	1091
500	1109
500	1127
500	1149
500	1162
500	1166
500	1169
500	1177
500	1198
500	1228
500	1763
500	1901
500	1919
500	1938
500	1985
500	3178
500	3194
500	5418
500	9469
500	14021
500	18581
500	19252
500	20446
500	30916
500	31077
500	31097
500	31368
502	512
502	543
502	1029
502	1104
502	2603
502	3082
502	19612
502	20428
504	512
504	513
504	522
504	527
504	530
504	541
504	543
504	568
504	594
504	766
504	792
504	809
504	828
504	881
504	940
504	946
504	987
504	1012
504	1013
504	1016
504	1054
504	1080
504	1120
504	1149
504	1162
504	1215
504	1218
504	1225
504	1228
504	1763
504	3364
504	4107
504	5566
504	5630
504	7726
504	7762
504	10942
504	11519
504	13125
504	14021
504	20446
504	31097
504	31368
504	31858
505	512
505	543
505	1162
505	3194
505	12868
505	13399
505	31077
512	513
512	521
512	522
512	527
512	530
512	531
512	534
512	539
512	541
512	543
512	548
512	987
512	1046
512	1054
512	1077
512	1087
512	1104
512	1110
512	1137
512	1149
512	1162
512	1166
512	1169
512	1207
512	1215
512	1228
512	1261
512	1263
512	1266
512	1268
512	1281
512	1763
512	1790
512	1900
512	1901
512	1946
512	2008
512	2035
512	3178
512	3194
512	3723
512	3907
512	4999
512	5418
512	5566
512	5630
512	7356
512	11519
512	12868
512	13399
512	14021
512	15537
512	18581
512	20446
512	20512
512	28409
512	30916
512	31077
512	31097
512	31368
513	543
513	1029
513	1228
513	3186
513	7356
513	13399
513	13458
513	19612
513	29792
515	796
515	822
515	1029
515	1213
515	1228
515	1641
515	2603
515	3082
515	3186
515	5418
515	5816
515	5931
515	6546
515	7152
515	7354
515	7608
515	8223
515	8253
515	8502
515	8850
515	8910
515	9459
515	9684
515	11170
515	12807
515	12868
515	13065
515	13399
515	14126
515	14222
515	14550
515	14790
515	15601
515	15668
515	18133
515	18495
515	18599
515	19068
515	19616
515	19620
515	19626
515	19966
515	20116
515	20428
515	20509
515	20512
515	20518
515	21069
515	21268
515	22936
515	22951
515	22965
515	23505
515	23714
515	23790
515	26157
515	26855
515	27022
515	27268
515	27350
515	27401
515	27458
515	27904
515	28409
515	28620
515	29180
521	539
521	543
521	626
521	796
521	822
521	1029
521	1054
521	1162
521	1228
521	1641
521	2494
521	2760
521	3082
521	3194
521	5816
521	5931
521	6546
521	7354
521	7608
521	8253
521	8502
521	8910
521	9684
521	11170
521	12868
521	13065
521	13399
521	13458
521	13977
521	14126
521	14222
521	14790
521	18133
521	18495
521	19068
521	19252
521	19612
521	19616
521	19620
521	19626
521	19966
521	20116
521	20428
521	20512
521	22936
521	22951
521	22965
521	23505
521	23714
521	23756
521	26157
521	27022
521	27350
521	27458
521	27904
521	28409
521	28620
521	30916
522	543
522	626
522	796
522	1029
522	1046
522	1054
522	1104
522	1162
522	1213
522	1228
522	3153
522	5566
522	7726
522	12868
522	13399
522	13458
522	18133
522	18581
522	19612
522	20446
522	24059
524	2603
524	7741
524	12807
524	14790
524	18599
524	18942
524	21268
524	23714
526	822
526	1029
526	1641
526	3082
526	7354
526	7608
526	8850
526	11170
526	11519
526	12807
526	12868
526	13399
526	14126
526	14222
526	18133
526	19068
526	20428
526	21071
526	21268
526	23714
526	26855
526	27268
526	27350
526	29180
527	539
527	626
527	796
527	822
527	1029
527	1054
527	1104
527	1162
527	1213
527	1228
527	1281
527	1641
527	1882
527	2494
527	2603
527	2608
527	2618
527	3082
527	5518
527	5630
527	5816
527	5931
527	5947
527	6046
527	6546
527	7152
527	7354
527	7762
527	8223
527	8253
527	8502
527	8850
527	8910
527	9459
527	9684
527	9685
527	9698
527	11480
527	11519
527	12807
527	12868
527	13065
527	13399
527	13458
527	14126
527	14222
527	14550
527	14790
527	15601
527	15668
527	18133
527	18495
527	19068
527	19245
527	19616
527	19620
527	19626
527	19727
527	19966
527	20116
527	20428
527	20512
527	21069
527	21071
527	21268
527	22936
527	22951
527	22965
527	23283
527	23505
527	23714
527	23756
527	23790
527	23791
527	24567
527	26157
527	27022
527	27350
527	27401
527	27458
527	27904
527	28409
527	28620
527	29180
528	1029
528	1162
528	1213
528	1228
528	14126
528	14222
528	18599
528	20518
528	21071
528	21268
528	23714
528	29180
530	543
530	796
530	822
530	1054
530	1104
530	1162
530	1228
530	3155
530	12868
530	19612
530	20446
531	533
531	534
531	560
531	568
531	606
531	671
531	736
531	766
531	776
531	799
531	804
531	822
531	871
531	882
531	936
531	968
531	1001
531	1035
531	1054
531	1228
531	1249
531	1263
531	1281
531	1448
531	1484
531	1493
531	1511
531	1561
531	1624
531	1641
531	1758
531	1763
531	1790
531	1834
531	1859
531	1861
531	1872
531	1876
531	1877
531	1880
531	1882
531	1888
531	1893
531	1895
531	1896
531	1897
531	1902
531	1903
531	1907
531	1911
531	1912
531	1914
531	1918
531	1919
531	1921
531	1922
531	1938
531	1943
531	1946
531	1952
531	1957
531	1966
531	1968
531	1980
531	1991
531	1998
531	2000
531	2015
531	2027
531	2029
531	2030
531	2061
531	2071
531	3155
531	3723
531	5418
531	5518
531	5630
531	7107
531	7152
531	7155
531	7850
531	8866
531	13125
531	13399
531	13435
531	13738
531	14021
531	18581
531	30916
531	31097
533	822
533	1054
533	1228
533	1281
533	1624
533	1641
533	5518
533	7155
533	11480
533	12807
533	13399
533	30916
534	1054
534	1162
534	1281
534	1641
534	1882
534	5418
534	5518
534	11480
534	11519
534	13399
536	1029
536	1054
536	1162
536	1641
536	2661
536	5418
536	7608
536	8850
536	12868
536	14126
536	14222
536	18133
536	18599
536	20518
536	23283
536	23714
536	27350
536	28409
539	553
539	570
539	630
539	644
539	646
539	718
539	726
539	767
539	820
539	851
539	877
539	878
539	881
539	899
539	915
539	952
539	1001
539	1009
539	1012
539	1029
539	1048
539	1055
539	1072
539	1119
539	1162
539	1167
539	1169
539	1198
539	1215
539	1220
539	1763
539	1877
539	1882
539	1901
539	1902
539	1911
539	1919
539	1952
539	1957
539	1980
539	1985
539	2008
539	2029
539	2047
539	2459
539	2584
539	2587
539	2590
539	2616
539	2619
539	3194
539	5024
539	5123
539	5148
539	5180
539	5418
539	5848
539	5849
539	5864
539	6999
539	7068
539	7105
539	7126
539	7206
539	8447
539	20446
539	31077
539	31097
541	796
541	884
541	1046
541	1195
541	1228
541	1763
541	2760
541	3155
541	5418
541	7356
541	9698
541	10804
541	11519
541	13738
541	14021
541	18581
541	19252
541	20446
541	30916
541	31077
541	31097
541	31471
541	31858
543	546
543	547
543	552
543	553
543	555
543	556
543	558
543	560
543	567
543	568
543	569
543	570
543	571
543	573
543	584
543	587
543	590
543	594
543	595
543	597
543	601
543	606
543	618
543	626
543	627
543	628
543	630
543	635
543	636
543	644
543	646
543	655
543	663
543	669
543	671
543	688
543	689
543	691
543	694
543	700
543	715
543	718
543	723
543	726
543	728
543	731
543	734
543	736
543	757
543	758
543	760
543	761
543	766
543	767
543	768
543	773
543	776
543	779
543	781
543	782
543	784
543	787
543	792
543	793
543	796
543	799
543	803
543	804
543	809
543	814
543	816
543	819
543	820
543	822
543	825
543	827
543	828
543	832
543	833
543	840
543	842
543	851
543	860
543	861
543	862
543	863
543	871
543	872
543	877
543	878
543	881
543	882
543	884
543	891
543	899
543	903
543	904
543	910
543	912
543	915
543	920
543	936
543	940
543	946
543	949
543	951
543	952
543	961
543	964
543	968
543	971
543	987
543	988
543	996
543	998
543	1001
543	1003
543	1009
543	1012
543	1013
543	1016
543	1020
543	1025
543	1029
543	1035
543	1036
543	1037
543	1038
543	1042
543	1046
543	1048
543	1054
543	1055
543	1056
543	1059
543	1070
543	1072
543	1075
543	1077
543	1080
543	1081
543	1087
543	1091
543	1103
543	1104
543	1109
543	1110
543	1112
543	1114
543	1119
543	1120
543	1127
543	1131
543	1137
543	1146
543	1149
543	1155
543	1156
543	1162
543	1164
543	1166
543	1167
543	1169
543	1177
543	1182
543	1189
543	1194
543	1195
543	1196
543	1198
543	1204
543	1207
543	1213
543	1215
543	1218
543	1220
543	1222
543	1225
543	1228
543	1229
543	1231
543	1232
543	1236
543	1238
543	1239
543	1243
543	1244
543	1246
543	1248
543	1249
543	1251
543	1252
543	1254
543	1261
543	1262
543	1263
543	1265
543	1266
543	1268
543	1270
543	1271
543	1279
543	1893
543	2760
543	3723
543	7850
543	13399
543	31467
543	31471
546	822
546	1029
546	1228
546	12868
546	13458
546	18133
546	19612
546	30916
547	626
547	822
547	1029
547	1054
547	1162
547	1641
547	3155
547	7608
547	8850
547	11170
547	11519
547	12868
547	13065
547	13399
547	13458
547	14126
547	14222
547	18133
547	18495
547	20428
547	20518
547	21268
547	23283
547	27350
547	28409
547	30916
548	1228
548	2760
548	5566
548	9698
548	18133
548	18581
548	19612
552	626
552	796
552	1029
552	1213
552	1228
552	2760
552	12868
552	18133
552	19612
552	29792
552	30916
553	626
553	796
553	822
553	1029
553	1104
553	1162
553	1213
553	1228
553	2603
553	2618
553	2760
553	3186
553	5816
553	7608
553	7726
553	9459
553	9698
553	11519
553	12868
553	12975
553	13399
553	13458
553	14126
553	18133
553	18495
553	19612
553	21268
553	27350
553	30916
555	1029
555	1228
555	2494
555	2603
555	2618
555	2760
555	5931
555	6546
555	7354
555	7608
555	8253
555	8502
555	12868
555	12975
555	13065
555	13356
555	13977
555	14126
555	14222
555	14550
555	14790
555	15668
555	18133
555	19068
555	19612
555	19616
555	19620
555	19626
555	19966
555	20116
555	20518
555	21067
555	21268
555	22936
555	22965
555	23283
555	23505
555	24552
555	26157
555	27022
555	27350
555	27458
555	27904
555	28569
555	28620
555	30916
556	626
556	796
556	822
556	1029
556	1054
556	1104
556	1162
556	1213
556	1228
556	1641
556	2494
556	2603
556	2618
556	2760
556	3082
556	5816
556	5931
556	6546
556	7354
556	7608
556	8223
556	8253
556	8502
556	8850
556	9684
556	12807
556	12868
556	12975
556	13065
556	13399
556	13458
556	14126
556	14222
556	14790
556	15668
556	18133
556	18495
556	18581
556	19068
556	19252
556	19616
556	19620
556	19626
556	19627
556	19966
556	20116
556	20428
556	20512
556	21268
556	22936
556	22965
556	23505
556	23790
556	26157
556	27022
556	27268
556	27350
556	27401
556	27904
556	28409
556	28620
556	30916
558	822
558	1228
558	1281
558	2760
558	13458
558	19612
558	30916
560	626
560	1029
560	1228
560	1281
560	1641
560	1882
560	5518
560	7152
560	7155
560	12868
560	19612
567	626
567	822
567	1029
567	1104
567	2618
567	12868
567	18133
567	18581
567	30916
568	796
568	1054
568	1162
568	1228
568	1281
568	1641
568	1882
568	2661
568	5518
568	5566
568	7152
568	7155
568	11480
568	12868
568	12975
569	1029
569	1054
569	1104
569	1162
569	1641
569	2494
569	5816
569	5931
569	6546
569	7296
569	7354
569	8253
569	8502
569	13065
569	13977
569	14222
569	14550
569	14790
569	18133
569	18495
569	19068
569	19612
569	19616
569	19620
569	19626
569	19966
569	20116
569	21268
569	22936
569	23505
569	23790
569	26157
569	26816
569	26855
569	27022
569	27458
569	27904
569	28620
570	626
570	796
570	822
570	1029
570	1054
570	1104
570	1162
570	1213
570	1228
570	1641
570	2494
570	2618
570	5816
570	5931
570	6546
570	7354
570	7608
570	8253
570	8502
570	11519
570	12868
570	13065
570	13977
570	14126
570	14222
570	14550
570	14790
570	18133
570	19068
570	19612
570	19616
570	19620
570	19626
570	19966
570	20116
570	22936
570	22965
570	23505
570	23790
570	24057
570	26157
570	27022
570	28620
571	796
571	822
571	1228
571	5864
571	6546
571	12868
571	21268
573	796
573	822
573	1054
573	1162
573	1228
573	1281
573	1641
573	5518
573	9698
573	11480
573	12868
573	13399
584	1029
584	1213
584	1228
584	9698
584	12868
584	13458
584	18133
584	18581
584	30916
587	626
587	2494
587	5931
587	6546
587	7354
587	8253
587	8502
587	11519
587	14222
587	14550
587	14790
587	19068
587	19616
587	19620
587	19626
587	19966
587	20116
587	22936
587	23505
587	23790
587	26157
587	27022
587	27904
587	28620
590	626
590	822
590	1162
590	1228
590	30916
594	1054
594	1228
594	18133
594	19612
595	1213
595	1228
595	2760
595	5518
595	12975
597	1641
597	5518
597	8502
597	14222
597	18133
597	20428
597	21071
597	29180
601	626
601	796
601	822
601	1029
601	11519
606	796
606	822
606	1162
606	1228
606	1281
606	1641
606	5518
606	9698
606	11480
606	12868
618	626
618	822
618	1641
618	8495
618	11382
618	12807
618	12868
618	14126
618	14222
618	18495
618	21071
618	29180
626	636
626	644
626	646
626	671
626	688
626	700
626	718
626	726
626	731
626	734
626	761
626	779
626	814
626	819
626	822
626	833
626	860
626	881
626	899
626	904
626	915
626	946
626	964
626	996
626	1013
626	1029
626	1038
626	1055
626	1070
626	1072
626	1081
626	1109
626	1119
626	1131
626	1167
626	1169
626	1189
626	1198
626	1213
626	1220
626	1228
626	1229
626	1231
626	1236
626	1252
626	1953
626	2006
626	2459
626	2495
626	2504
626	2551
626	2585
626	2587
626	2590
626	2593
626	2597
626	2601
626	2615
626	2616
626	2619
626	2760
626	3186
626	5007
626	5036
626	5060
626	5107
626	5123
626	5124
626	5148
626	5154
626	5396
626	5864
626	6840
626	6999
626	7000
626	7095
626	7126
626	7168
626	7610
626	7627
626	7632
626	7884
626	8250
626	8504
626	8866
626	8887
626	9698
626	9746
626	10126
626	10926
626	11576
626	12344
626	12429
626	12807
626	13399
626	13458
626	14021
626	14126
626	18133
626	18495
626	20428
626	21268
626	31097
627	1029
627	1104
627	1162
627	1213
627	1228
627	8253
627	8495
627	12868
627	13356
627	14550
627	18581
627	19252
627	19612
627	19626
627	20512
627	30916
628	1054
628	1213
628	2618
628	12868
628	12975
628	18581
628	30916
630	1029
630	1104
630	1162
630	1228
630	2494
630	5931
630	6546
630	7354
630	8253
630	8502
630	13065
630	13977
630	14222
630	14790
630	19068
630	19616
630	19626
630	20116
630	20512
630	22936
630	23505
630	23790
