# Undirected graph (each unordered pair of nodes is saved once): edges_500.csv
# Nodes: 500 Edges: 9721
# NodeId	NodeId
440	1119
440	1162
440	1166
440	1189
440	1198
440	1204
440	1213
440	1215
440	1228
440	1232
440	1236
440	1239
440	1246
440	1252
440	1254
440	1262
440	1263
440	1872
440	2585
440	3243
440	3907
440	5024
440	5864
440	12975
440	18581
440	30916
440	31368
441	539
441	1029
441	1641
441	2494
441	5630
441	6546
441	7152
441	8850
441	8910
441	11519
441	12807
441	13399
441	14126
441	18599
441	20446
441	20518
441	21268
441	29180
441	30916
442	460
442	491
442	1029
442	1641
442	2603
442	3082
442	5518
442	5630
442	5816
442	5939
442	7125
442	7152
442	8253
442	11321
442	11519
442	12807
442	12846
442	12868
442	13399
442	14126
442	14550
442	14795
442	15601
442	15672
442	18133
442	18599
442	18942
442	19074
442	19727
442	20428
442	20518
442	21268
442	23283
442	24585
442	25107
442	26855
442	28569
442	28933
442	29180
442	30916
451	460
451	491
451	500
451	504
451	512
451	539
451	543
451	796
451	822
451	1029
451	1054
451	1104
451	1162
451	1213
451	1228
451	1641
451	2494
451	2603
451	2618
451	3082
451	3153
451	5418
451	5816
451	5931
451	6546
451	7354
451	7356
451	7726
451	8253
451	8502
451	9459
451	11519
451	13399
451	13458
451	14222
451	14550
451	14790
451	18133
451	19068
451	19612
451	19616
451	19620
451	19626
451	20116
451	20428
451	22936
451	22951
451	23505
451	23790
451	26157
451	27022
451	28620
451	30916
456	512
456	539
456	1228
456	1641
456	5418
456	6546
456	7608
456	8850
456	11170
456	12868
456	13399
456	14126
456	14222
456	18133
456	20518
456	21268
456	27268
456	28409
456	29180
460	466
460	478
460	484
460	491
460	500
460	504
460	512
460	513
460	521
460	522
460	527
460	528
460	530
460	541
460	543
460	547
460	552
460	553
460	555
460	556
460	568
460	570
460	584
460	626
460	627
460	630
460	644
460	718
460	726
460	728
460	734
460	766
460	782
460	796
460	819
460	820
460	822
460	861
460	881
460	884
460	891
460	899
460	915
460	946
460	951
460	952
460	964
460	996
460	1009
460	1013
460	1038
460	1054
460	1055
460	1070
460	1104
460	1119
460	1162
460	1166
460	1169
460	1189
460	1198
460	1204
460	1213
460	1215
460	1220
460	1228
460	1232
460	1236
460	1239
460	1252
460	1254
460	1261
460	1262
460	1263
460	1270
460	1279
460	1985
460	2077
460	2504
460	2585
460	2590
460	2593
460	2598
460	3243
460	3907
460	5007
460	5024
460	5418
460	5677
460	7125
460	7126
460	7632
460	7806
460	8250
460	9698
460	19612
460	30916
460	31077
466	491
466	512
466	543
466	822
466	1029
466	1054
466	1104
466	1162
466	1213
466	1228
466	2760
466	3082
466	3186
466	6546
466	12975
466	13399
466	18133
466	18581
466	19612
466	30916
468	1029
468	1213
468	1641
468	2603
468	5816
468	8850
468	9685
468	12868
468	13399
468	14126
468	18133
468	18495
468	18599
468	21268
468	22965
468	23714
468	28409
468	29180
470	500
470	512
470	539
470	543
470	822
470	1054
470	2494
470	5931
470	6546
470	7354
470	7356
470	8253
470	8502
470	8910
470	11519
470	12975
470	14222
470	14790
470	19068
470	19245
470	19616
470	19620
470	19626
470	19966
470	20116
470	20512
470	23505
470	23756
470	23790
470	26157
470	27022
470	27904
470	28620
474	491
474	500
474	512
474	539
474	822
474	1029
474	1213
474	1882
474	3082
474	5418
474	5518
474	8502
474	8850
474	11170
474	11519
474	12807
474	12868
474	13399
474	14126
474	14222
474	18133
474	19252
474	21071
474	21268
474	23283
474	27268
474	27350
474	29180
478	500
478	512
478	543
478	796
478	822
478	1029
478	1104
478	1213
478	1228
478	2618
478	2760
478	3082
478	3155
478	5630
478	11519
484	491
484	500
484	504
484	512
484	543
484	1029
484	1054
484	1162
484	1213
484	1228
484	3155
484	5418
484	7356
484	7726
484	11519
484	20428
491	500
491	504
491	512
491	513
491	515
491	521
491	522
491	526
491	527
491	528
491	530
491	531
491	541
491	543
491	547
491	553
491	556
491	560
491	570
491	584
491	630
491	726
491	728
491	734
491	760
491	766
491	819
491	881
491	899
491	915
491	946
491	951
491	952
491	964
491	1001
491	1003
491	1009
491	1013
491	1038
491	1046
491	1055
491	1104
491	1109
491	1119
491	1162
491	1166
491	1167
491	1189
491	1198
491	1204
491	1215
491	1218
491	1220
491	1228
491	1232
491	1236
491	1239
491	1252
491	1254
491	1261
491	1262
491	1263
491	1270
491	1763
491	1872
491	2504
491	2588
491	2590
491	2593
491	2616
491	2760
491	3155
491	3194
491	3243
491	3907
491	5024
491	5088
491	5418
491	5566
491	5630
491	5677
491	5864
491	7101
491	7125
491	7126
491	7206
491	7627
491	7726
491	7845
491	8250
491	8855
491	12975
491	13399
491	13458
491	14021
491	20446
491	30916
491	31097
500	512
500	513
500	527
500	541
500	543
500	553
500	570
500	630
500	734
500	782
500	881
500	899
500	915
500	951
500	952
500	1001
500	1003
500	1035
500	1054
500	1109
500	1162
500	1166
500	1169
500	1198
500	1228
500	1763
500	1985
500	3194
500	5418
500	14021
500	18581
500	19252
500	20446
500	30916
500	31077
500	31097
500	31368
504	512
504	513
504	522
504	527
504	530
504	541
504	543
504	568
504	766
504	881
504	946
504	1013
504	1054
504	1162
504	1215
504	1218
504	1228
504	1763
504	5566
504	5630
504	7726
504	7762
504	11519
504	14021
504	20446
504	31097
504	31368
512	513
512	521
512	522
512	527
512	530
512	531
512	539
512	541
512	543
512	1046
512	1054
512	1104
512	1162
512	1166
512	1169
512	1207
512	1215
512	1228
512	1261
512	1263
512	1281
512	1763
512	3194
512	3907
512	5418
512	5566
512	5630
512	7356
512	11519
512	12868
512	13399
512	14021
512	15537
512	18581
512	20446
512	20512
512	28409
512	30916
512	31077
512	31097
512	31368
513	543
513	1029
513	1228
513	3186
513	7356
513	13399
513	13458
513	19612
513	29792
515	796
515	822
515	1029
515	1213
515	1228
515	1641
515	2603
515	3082
515	3186
515	5418
515	5816
515	5931
515	6546
515	7152
515	7354
515	7608
515	8223
515	8253
515	8502
515	8850
515	8910
515	9459
515	9684
515	11170
515	12807
515	12868
515	13065
515	13399
515	14126
515	14222
515	14550
515	14790
515	15601
515	15668
515	18133
515	18495
515	18599
515	19068
515	19616
515	19620
515	19626
515	19966
515	20116
515	20428
515	20509
515	20512
515	20518
515	21069
515	21268
515	22936
515	22951
515	22965
515	23505
515	23714
515	23790
515	26157
515	26855
515	27022
515	27268
515	27350
515	27401
515	27458
515	27904
515	28409
515	28620
515	29180
521	539
521	543
521	626
521	796
521	822
521	1029
521	1054
521	1162
521	1228
521	1641
521	2494
521	2760
521	3082
521	3194
521	5816
521	5931
521	6546
521	7354
521	7608
521	8253
521	8502
521	8910
521	9684
521	11170
521	12868
521	13065
521	13399
521	13458
521	13977
521	14126
521	14222
521	14790
521	18133
521	18495
521	19068
521	19252
521	19612
521	19616
521	19620
521	19626
521	19966
521	20116
521	20428
521	20512
521	22936
521	22951
521	22965
521	23505
521	23714
521	23756
521	26157
521	27022
521	27350
521	27458
521	27904
521	28409
521	28620
521	30916
522	543
522	626
522	796
522	1029
522	1046
522	1054
522	1104
522	1162
522	1213
522	1228
522	3153
522	5566
522	7726
522	12868
522	13399
522	13458
522	18133
522	18581
522	19612
522	20446
526	822
526	1029
526	1641
526	3082
526	7354
526	7608
526	8850
526	11170
526	11519
526	12807
526	12868
526	13399
526	14126
526	14222
526	18133
526	19068
526	20428
526	21071
526	21268
526	23714
526	26855
526	27268
526	27350
526	29180
527	539
527	626
527	796
527	822
527	1029
527	1054
527	1104
527	1162
527	1213
527	1228
527	1281
527	1641
527	1882
527	2494
527	2603
527	2608
527	2618
527	3082
527	5518
527	5630
527	5816
527	5931
527	5947
527	6046
527	6546
527	7152
527	7354
527	7762
527	8223
527	8253
527	8502
527	8850
527	8910
527	9459
527	9684
527	9685
527	9698
527	11480
527	11519
527	12807
527	12868
527	13065
527	13399
527	13458
527	14126
527	14222
527	14550
527	14790
527	15601
527	15668
527	18133
527	18495
527	19068
527	19245
527	19616
527	19620
527	19626
527	19727
527	19966
527	20116
527	20428
527	20512
527	21069
527	21071
527	21268
527	22936
527	22951
527	22965
527	23283
527	23505
527	23714
527	23756
527	23790
527	23791
527	24567
527	26157
527	27022
527	27350
527	27401
527	27458
527	27904
527	28409
527	28620
527	29180
528	1029
528	1162
528	1213
528	1228
528	14126
528	14222
528	18599
528	20518
528	21071
528	21268
528	23714
528	29180
530	543
530	796
530	822
530	1054
530	1104
530	1162
530	1228
530	3155
530	12868
530	19612
530	20446
531	533
531	560
531	568
531	766
531	804
531	822
531	968
531	1001
531	1035
531	1054
531	1228
531	1263
531	1281
531	1641
531	1763
531	1872
531	1882
531	1893
531	3155
531	5418
531	5518
531	5630
531	7152
531	7155
531	13399
531	14021
531	18581
531	30916
531	31097
533	822
533	1054
533	1228
533	1281
533	1641
533	5518
533	7155
533	11480
533	12807
533	13399
533	30916
536	1029
536	1054
536	1162
536	1641
536	2661
536	5418
536	7608
536	8850
536	12868
536	14126
536	14222
536	18133
536	18599
536	20518
536	23283
536	23714
536	27350
536	28409
539	553
539	570
539	630
539	644
539	718
539	726
539	820
539	881
539	899
539	915
539	952
539	1001
539	1009
539	1029
539	1055
539	1119
539	1162
539	1167
539	1169
539	1198
539	1215
539	1220
539	1763
539	1882
539	1985
539	2459
539	2584
539	2587
539	2590
539	2616
539	2619
539	3194
539	5024
539	5148
539	5180
539	5418
539	5848
539	5864
539	6999
539	7126
539	7206
539	8447
539	20446
539	31077
539	31097
541	796
541	884
541	1046
541	1228
541	1763
541	2760
541	3155
541	5418
541	7356
541	9698
541	11519
541	14021
541	18581
541	19252
541	20446
541	30916
541	31077
541	31097
543	547
543	552
543	553
543	555
543	556
543	560
543	568
543	569
543	570
543	584
543	587
543	626
543	627
543	630
543	636
543	644
543	655
543	718
543	726
543	728
543	734
543	760
543	766
543	781
543	782
543	787
543	796
543	804
543	819
543	820
543	822
543	861
543	881
543	884
543	891
543	899
543	904
543	915
543	946
543	951
543	952
543	964
543	968
543	996
543	1001
543	1003
543	1009
543	1013
543	1020
543	1029
543	1035
543	1038
543	1046
543	1054
543	1055
543	1070
543	1104
543	1109
543	1119
543	1162
543	1166
543	1167
543	1169
543	1189
543	1198
543	1204
543	1207
543	1213
543	1215
543	1218
543	1220
543	1228
543	1231
543	1232
543	1236
543	1239
543	1243
543	1246
543	1252
543	1254
543	1261
543	1262
543	1263
543	1270
543	1279
543	1893
543	2760
543	13399
547	626
547	822
547	1029
547	1054
547	1162
547	1641
547	3155
547	7608
547	8850
547	11170
547	11519
547	12868
547	13065
547	13399
547	13458
547	14126
547	14222
547	18133
547	18495
547	20428
547	20518
547	21268
547	23283
547	27350
547	28409
547	30916
552	626
552	796
552	1029
552	1213
552	1228
552	2760
552	12868
552	18133
552	19612
552	29792
552	30916
553	626
553	796
553	822
553	1029
553	1104
553	1162
553	1213
553	1228
553	2603
553	2618
553	2760
553	3186
553	5816
553	7608
553	7726
553	9459
553	9698
553	11519
553	12868
553	12975
553	13399
553	13458
553	14126
553	18133
553	18495
553	19612
553	21268
553	27350
553	30916
555	1029
555	1228
555	2494
555	2603
555	2618
555	2760
555	5931
555	6546
555	7354
555	7608
555	8253
555	8502
555	12868
555	12975
555	13065
555	13356
555	13977
555	14126
555	14222
555	14550
555	14790
555	15668
555	18133
555	19068
555	19612
555	19616
555	19620
555	19626
555	19966
555	20116
555	20518
555	21067
555	21268
555	22936
555	22965
555	23283
555	23505
555	24552
555	26157
555	27022
555	27350
555	27458
555	27904
555	28569
555	28620
555	30916
556	626
556	796
556	822
556	1029
556	1054
556	1104
556	1162
556	1213
556	1228
556	1641
556	2494
556	2603
556	2618
556	2760
556	3082
556	5816
556	5931
556	6546
556	7354
556	7608
556	8223
556	8253
556	8502
556	8850
556	9684
556	12807
556	12868
556	12975
556	13065
556	13399
556	13458
556	14126
556	14222
556	14790
556	15668
556	18133
556	18495
556	18581
556	19068
556	19252
556	19616
556	19620
556	19626
556	19627
556	19966
556	20116
556	20428
556	20512
556	21268
556	22936
556	22965
556	23505
556	23790
556	26157
556	27022
556	27268
556	27350
556	27401
556	27904
556	28409
556	28620
556	30916
560	626
560	1029
560	1228
560	1281
560	1641
560	1882
560	5518
560	7152
560	7155
560	12868
560	19612
568	796
568	1054
568	1162
568	1228
568	1281
568	1641
568	1882
568	2661
568	5518
568	5566
568	7152
568	7155
568	11480
568	12868
568	12975
569	1029
569	1054
569	1104
569	1162
569	1641
569	2494
569	5816
569	5931
569	6546
569	7296
569	7354
569	8253
569	8502
569	13065
569	13977
569	14222
569	14550
569	14790
569	18133
569	18495
569	19068
569	19612
569	19616
569	19620
569	19626
569	19966
569	20116
569	21268
569	22936
569	23505
569	23790
569	26157
569	26816
569	26855
569	27022
569	27458
569	27904
569	28620
570	626
570	796
570	822
570	1029
570	1054
570	1104
570	1162
570	1213
570	1228
570	1641
570	2494
570	2618
570	5816
570	5931
570	6546
570	7354
570	7608
570	8253
570	8502
570	11519
570	12868
570	13065
570	13977
570	14126
570	14222
570	14550
570	14790
570	18133
570	19068
570	19612
570	19616
570	19620
570	19626
570	19966
570	20116
570	22936
570	22965
570	23505
570	23790
570	24057
570	26157
570	27022
570	28620
584	1029
584	1213
584	1228
584	9698
584	12868
584	13458
584	18133
584	18581
584	30916
587	626
587	2494
587	5931
587	6546
587	7354
587	8253
587	8502
587	11519
587	14222
587	14550
587	14790
587	19068
587	19616
587	19620
587	19626
587	19966
587	20116
587	22936
587	23505
587	23790
587	26157
587	27022
587	27904
587	28620
626	636
626	644
626	718
626	726
626	734
626	819
626	822
626	881
626	899
626	904
626	915
626	946
626	964
626	996
626	1013
626	1029
626	1038
626	1055
626	1070
626	1109
626	1119
626	1167
626	1169
626	1189
626	1198
626	1213
626	1220
626	1228
626	1231
626	1236
626	1252
626	2459
626	2495
626	2504
626	2585
626	2587
626	2590
626	2593
626	2597
626	2601
626	2615
626	2616
626	2619
626	2760
626	3186
626	5007
626	5060
626	5148
626	5864
626	6999
626	7000
626	7126
626	7627
626	7632
626	8250
626	9698
626	12807
626	13399
626	13458
626	14021
626	14126
626	18133
626	18495
626	20428
626	21268
626	31097
627	1029
627	1104
627	1162
627	1213
627	1228
627	8253
627	8495
627	12868
627	13356
627	14550
627	18581
627	19252
627	19612
627	19626
627	20512
627	30916
630	1029
630	1104
630	1162
630	1228
630	2494
630	5931
630	6546
630	7354
630	8253
630	8502
630	13065
630	13977
630	14222
630	14790
630	19068
630	19616
630	19626
630	20116
630	20512
630	22936
630	23505
630	23790
630	26157
630	27022
630	27904
630	28620
630	30916
636	822
636	1029
636	1162
636	1213
636	1641
636	3082
636	3186
636	5931
636	6546
636	7354
636	7608
636	8223
636	8253
636	8502
636	8850
636	8910
636	9698
636	12868
636	13065
636	13399
636	13977
636	14126
636	14222
636	14550
636	14790
636	18133
636	18495
636	19068
636	19616
636	19620
636	19626
636	19966
636	20116
636	20428
636	21268
636	22936
636	22951
636	22965
636	23505
636	26157
636	27022
636	27268
636	27350
636	27401
636	27904
636	28620
644	1162
644	1213
644	1641
644	8850
644	11519
644	12807
644	12868
644	13399
644	14126
644	14222
644	18133
644	20428
644	21268
644	29180
655	1228
655	2494
655	3121
655	5931
655	6546
655	7354
655	8253
655	8502
655	9684
655	13065
655	13977
655	14222
655	14790
655	15668
655	18495
655	18581
655	19068
655	19616
655	19620
655	19626
655	19966
655	20116
655	22936
655	22965
655	23505
655	26157
655	27904
655	28620
655	30916
718	796
718	822
718	1029
718	1213
718	1641
718	2608
718	3082
718	5518
718	7354
718	8223
718	8850
718	11170
718	12807
718	12868
718	13065
718	13399
718	14126
718	14222
718	18133
718	20428
718	20518
718	21268
718	23283
718	23714
718	27022
718	27268
718	27350
718	29180
726	796
726	822
726	1029
726	1162
726	1213
726	1228
726	1641
726	2494
726	3082
726	3153
726	3186
726	5518
726	5816
726	5931
726	6546
726	7295
726	7296
726	7354
726	7762
726	8223
726	8253
726	8502
726	8850
726	8910
726	9459
726	9684
726	9685
726	11170
726	11519
726	12807
726	12868
726	13065
726	13399
726	14126
726	14222
726	14550
726	14790
726	15601
726	15668
726	18133
726	18495
726	18599
726	19068
726	19245
726	19252
726	19616
726	19620
726	19626
726	19966
726	20116
726	20428
726	20512
726	20518
726	21067
726	21069
726	21071
726	21268
726	22936
726	22951
726	22965
726	23283
726	23505
726	23714
726	23756
726	23790
726	26157
726	26816
726	26855
726	27022
726	27268
726	27350
726	27401
726	27458
726	27904
726	28409
726	28620
726	29180
728	822
728	1029
728	1213
728	1228
728	2618
728	2760
728	12868
728	13458
728	18133
728	18581
728	30916
734	822
734	1029
734	1054
734	1228
734	1641
734	7155
734	7608
734	12807
734	12868
734	13399
734	14222
734	18133
734	18942
734	21268
760	796
760	822
760	1029
760	1228
760	1641
760	13399
760	18133
760	18495
760	21268
760	23714
760	27345
760	29792
766	1029
766	1054
766	1162
766	1213
766	1228
766	7152
766	12868
766	12975
766	18133
766	30916
781	1029
781	2494
781	5931
781	6546
781	7354
781	8253
781	8502
781	12868
781	13065
781	13977
781	14222
781	14790
781	15668
781	18581
781	19068
781	19616
781	19620
781	19626
781	19966
781	20116
781	22936
781	22965
781	23505
781	26157
781	27458
781	27904
781	28620
782	1029
782	1104
782	1162
782	1213
782	1228
782	3186
782	12868
782	13458
782	18133
782	18495
782	18581
782	30916
787	822
787	1029
787	2494
787	5931
787	6546
787	7354
787	8253
787	8502
787	13065
787	13977
787	14222
787	14790
787	18581
787	19068
787	19616
787	19620
787	19626
787	19966
787	20116
787	22936
787	23505
787	23756
787	26157
787	27268
787	27904
787	28620
787	30916
796	820
796	881
796	884
796	915
796	951
796	1009
796	1038
796	1109
796	1119
796	1169
796	1198
796	1207
796	1220
796	1228
796	1243
796	1263
796	1270
796	1641
796	1763
796	1985
796	2458
796	2459
796	2494
796	2504
796	2584
796	2587
796	2590
796	2597
796	2601
796	3082
796	3121
796	3243
796	5019
796	5816
796	5931
796	6546
796	7206
796	7295
796	7296
796	7354
796	7741
796	8223
796	8253
796	8502
796	11321
796	11480
796	11519
796	12807
796	12868
796	13065
796	13356
796	13399
796	13977
796	14021
796	14222
796	14550
796	14790
796	15601
796	18495
796	19068
796	19245
796	19612
796	19616
796	19620
796	19626
796	19703
796	19966
796	20116
796	20428
796	20446
796	20509
796	20512
796	21268
796	22936
796	22951
796	22952
796	22965
796	23505
796	23756
796	23790
796	24057
796	24567
796	26157
796	26816
796	26855
796	27022
796	27458
796	27904
796	28409
796	28620
796	31097
796	31891
804	1029
804	2494
804	5931
804	6546
804	7354
804	8253
804	8502
804	13977
804	14222
804	14790
804	18133
804	19068
804	19612
804	19616
804	19620
804	19626
804	19966
804	20116
804	22936
804	22965
804	23505
804	23790
804	26157
804	27022
804	27904
804	28620
819	1029
819	1104
819	1162
819	1213
819	1228
819	2618
819	2760
819	3155
819	3186
819	7356
819	7608
819	9698
819	12868
819	12975
819	13458
819	18133
819	18495
819	19612
820	1029
820	1054
820	1162
820	1228
820	1641
820	2494
820	5816
820	5931
820	6046
820	6546
820	7354
820	8253
820	8502
820	9684
820	12868
820	13065
820	13977
820	14222
820	14550
820	14790
820	15668
820	18495
820	19068
820	19612
820	19616
820	19620
820	19626
820	19966
820	20116
820	22936
820	22965
820	23505
820	23790
820	26157
820	28620
820	30916
822	861
822	881
822	891
822	899
822	904
822	915
822	952
822	964
822	1001
822	1009
822	1013
822	1038
822	1070
822	1104
822	1109
822	1119
822	1167
822	1169
822	1198
822	1218
822	1220
822	1228
822	1231
822	1232
822	1236
822	1239
822	1243
822	1252
822	1254
822	1261
822	1262
822	1263
822	1270
822	1281
822	1641
822	1872
822	1985
822	2235
822	2499
822	2504
822	2587
822	2590
822	2591
822	2598
822	2601
822	2615
822	2616
822	2643
822	3243
822	5007
822	5024
822	5072
822	5088
822	5180
822	5864
822	6999
822	7000
822	7053
822	7101
822	7125
822	7126
822	7152
822	7154
822	7155
822	7206
822	8495
822	30916
822	31368
861	1029
861	1162
861	1228
861	2494
861	5816
861	5931
861	6546
861	7354
861	8223
861	8253
861	8502
861	9684
861	12868
861	13065
861	13356
861	13458
861	13977
861	14222
861	14550
861	14790
861	15668
861	18133
861	18581
861	19068
861	19245
861	19252
861	19616
861	19620
861	19626
861	19966
861	20116
861	21067
861	22936
861	22951
861	22965
861	23505
861	24552
861	26157
861	26816
861	27022
861	27458
861	27904
861	28620
861	30916
861	31368
881	1029
881	1054
881	1104
881	1162
881	1213
881	1228
881	1641
881	2494
881	2603
881	2618
881	2760
881	3082
881	3194
881	5931
881	6546
881	7354
881	8223
881	8253
881	8502
881	9459
881	9698
881	11170
881	11519
881	12807
881	12868
881	13065
881	13356
881	13458
881	13977
881	14126
881	14222
881	14550
881	14790
881	15668
881	18133
881	18495
881	18581
881	19068
881	19612
881	19616
881	19620
881	19626
881	19966
881	20116
881	20428
881	20512
881	20518
881	21268
881	22936
881	22965
881	23505
881	23790
881	26157
881	27022
881	27268
881	27350
881	27904
881	27921
881	28409
881	28620
881	30916
884	1029
884	1104
884	1228
884	2760
884	12975
884	18133
884	19252
884	19612
884	30916
891	1029
891	1228
891	1641
891	2760
891	6546
891	12807
891	12868
891	18133
891	19612
891	30916
899	1029
899	1054
899	1104
899	1162
899	1228
899	1641
899	2603
899	5931
899	6546
899	7354
899	8223
899	8253
899	8502
899	9459
899	9684
899	11170
899	11519
899	12868
899	13065
899	13399
899	14222
899	14550
899	14790
899	15668
899	18133
899	18495
899	19068
899	19245
899	19616
899	19620
899	19626
899	19966
899	20116
899	20518
899	21268
899	22936
899	22965
899	23505
899	23790
899	26157
899	27022
899	27350
899	27904
899	28620
904	1029
904	1104
904	1213
904	1228
904	1641
904	2494
904	2603
904	2618
904	2661
904	2760
904	3121
904	5931
904	6546
904	7354
904	8223
904	8253
904	8502
904	11519
904	13977
904	14222
904	14790
904	18133
904	19068
904	19252
904	19612
904	19616
904	19620
904	19626
904	19966
904	20116
904	22936
904	22965
904	23505
904	23790
904	24552
904	26157
904	27022
904	27458
904	27904
904	28620
915	1029
915	1054
915	1162
915	1213
915	1228
915	1641
915	2494
915	2603
915	2608
915	2618
915	3082
915	3186
915	5518
915	5816
915	5931
915	6546
915	7152
915	7155
915	7354
915	7762
915	8223
915	8253
915	8495
915	8502
915	8850
915	8910
915	9459
915	9684
915	9685
915	11170
915	11321
915	11480
915	11519
915	12807
915	12868
915	13065
915	13399
915	14126
915	14222
915	14550
915	14790
915	15601
915	15668
915	18133
915	18495
915	18599
915	18942
915	19068
915	19252
915	19616
915	19620
915	19626
915	19627
915	19703
915	19727
915	19966
915	20116
915	20428
915	20509
915	20512
915	20518
915	21067
915	21069
915	21071
915	21268
915	22936
915	22951
915	22952
915	22965
915	23283
915	23505
915	23714
915	23790
915	24552
915	24567
915	26157
915	26855
915	27022
915	27268
915	27350
915	27401
915	27458
915	27904
915	28409
915	28620
915	29180
915	30053
946	1029
946	1054
946	1162
946	1213
946	1215
946	1228
946	5518
946	7608
946	12868
946	12975
946	13399
946	18133
946	18581
946	19612
946	30916
951	1054
951	1162
951	1228
951	2760
951	12975
951	18581
951	19612
951	30916
952	1029
952	1054
952	1104
952	1162
952	1213
952	1228
952	1641
952	2494
952	2603
952	2618
952	3082
952	3186
952	5630
952	5816
952	5931
952	6546
952	7354
952	7608
952	8253
952	8502
952	11519
952	12868
952	13065
952	13458
952	14222
952	14550
952	14790
952	18133
952	18495
952	19068
952	19612
952	19616
952	19620
952	19626
952	19966
952	20116
952	22936
952	23505
952	23790
952	24057
952	26157
952	27022
952	27904
952	28620
952	30916
964	1228
964	2661
964	2760
964	3082
964	3121
964	12868
964	12975
964	13458
964	18133
964	18581
964	19252
964	30916
968	1029
968	1281
968	2494
968	2618
968	5931
968	6546
968	7354
968	8223
968	8253
968	8502
968	13065
968	13356
968	13977
968	14222
968	14550
968	18133
968	18581
968	19068
968	19616
968	19620
968	19626
968	19966
968	20116
968	21067
968	22936
968	22965
968	23505
968	23756
968	24552
968	26157
968	26816
968	27022
968	27904
968	28620
996	1029
996	1213
996	1228
996	7608
996	9698
996	12868
996	12975
996	13458
996	18133
996	19252
996	29792
996	30916
1001	1162
1001	1228
1001	1281
1001	1641
1001	2760
1001	5418
1001	5518
1001	5566
1001	11480
1001	12868
1003	1029
1003	1162
1003	1228
1003	1641
1003	3186
1003	12975
1003	13399
1003	13458
1003	18133
1003	19612
1003	20428
1003	30916
1009	1029
1009	1054
1009	1162
1009	1213
1009	1228
1009	2760
1009	3186
1009	5630
1009	7608
1009	11519
1009	12868
1009	18133
1009	18495
1009	19612
1009	21268
1013	1029
1013	1054
1013	1162
1013	1228
1013	1641
1013	13399
1013	18133
1013	24057
1020	2494
1020	5816
1020	5931
1020	6546
1020	7354
1020	8253
1020	8502
1020	13065
1020	13356
1020	14222
1020	14550
1020	14790
1020	15668
1020	18133
1020	19068
1020	19616
1020	19620
1020	19626
1020	19966
1020	20116
1020	22936
1020	23505
1020	23790
1020	26157
1020	27022
1020	27904
1020	28620
1029	1038
1029	1055
1029	1070
1029	1104
1029	1109
1029	1119
1029	1167
1029	1169
1029	1189
1029	1198
1029	1204
1029	1207
1029	1213
1029	1220
1029	1228
1029	1231
1029	1232
1029	1236
1029	1239
1029	1243
1029	1246
1029	1252
1029	1254
1029	1261
1029	1262
1029	1263
1029	1270
1029	1279
1029	1985
1029	2077
1029	2233
1029	2235
1029	2458
1029	2460
1029	2494
1029	2499
1029	2504
1029	2585
1029	2586
1029	2587
1029	2588
1029	2590
1029	2591
1029	2593
1029	2594
1029	2596
1029	2597
1029	2598
1029	2599
1029	2600
1029	2601
1029	2602
1029	2603
1029	2604
1029	2605
1029	2610
1029	2613
1029	2615
1029	2616
1029	2617
1029	2618
1029	2619
1029	2655
1029	2661
1029	3243
1029	5007
1029	5019
1029	5024
1029	5035
1029	5088
1029	5109
1029	5864
1029	5931
1029	6546
1029	6813
1029	6999
1029	7000
1029	7053
1029	7101
1029	7125
1029	7126
1029	7206
1029	7354
1029	7627
1029	7845
1029	8253
1029	8495
1029	8502
1029	9459
1029	9685
1029	9726
1029	13065
1029	13356
1029	14222
1029	14790
1029	15668
1029	18133
1029	18581
1029	19068
1029	19252
1029	19616
1029	19620
1029	19626
1029	19966
1029	20116
1029	20512
1029	21067
1029	22936
1029	22965
1029	23505
1029	23790
1029	26157
1029	27022
1029	27268
1029	27904
1029	28620
1029	30916
1029	31368
1035	1046
1035	1213
1035	1228
1035	1281
1035	2760
1035	5518
1035	7152
1035	7155
1035	7356
1035	11480
1035	11519
1035	12868
1038	1104
1038	1162
1038	1213
1038	1228
1038	2760
1038	3186
1038	7608
1038	12807
1038	12868
1038	12975
1038	13458
1038	14126
1038	18133
1038	18581
1038	19252
1038	19612
1038	27350
1038	30916
1046	1166
1046	1641
1046	1763
1046	5068
1046	7356
1046	11519
1046	14021
1046	20446
1046	31077
1046	31097
1046	31368
1054	1055
1054	1119
1054	1162
1054	1166
1054	1169
1054	1189
1054	1207
1054	1213
1054	1215
1054	1228
1054	1270
1054	1281
1054	2077
1054	2499
1054	2585
1054	2588
1054	2590
1054	3907
1054	5068
1054	5148
1054	7152
1054	7154
1054	7726
1054	7845
1054	8250
1054	12975
1055	1104
1055	1213
1055	1228
1055	2760
1055	3155
1055	7608
1055	12868
1055	13458
1055	14126
1055	18133
1055	19252
1055	19612
1055	21268
1055	30916
1070	1104
1070	1228
1070	1641
1070	2760
1070	7608
1070	12868
1070	18133
1070	19612
1070	30916
1104	1119
1104	1207
1104	1213
1104	1220
1104	1228
1104	1231
1104	1239
1104	1243
1104	1246
1104	1261
1104	1262
1104	1263
1104	1270
1104	1279
1104	1763
1104	2494
1104	2588
1104	2594
1104	2601
1104	2602
1104	2603
1104	2617
1104	2618
1104	3082
1104	3243
1104	5024
1104	5816
1104	5931
1104	6546
1104	7101
